year,month,day,date,avg_temp,med_temp,avg_dewpt_temp,med_dewpt_temp,avg_rel_hum_pct,med_rel_hum_pct,avg_wind_dir,med_wind_dir,avg_wind_spd,med_wind_spd,avg_visib,med_visib,avg_stn_press,med_stn_press,avg_hmdx,med_hmdx,avg_wind_chill,med_wind_chill
2012,5,26,2012-05-26,16.583333333333332,16.35,7.083333333333333,7.45,54.166666666666664,54,19.708333333333332,23,8.25,7,48.3,48.3,101.10166666666666,101.15,26,26,-5,-5
2012,5,27,2012-05-27,14.429166666666667,14.25,6.783333333333333,6.95,60.75,61,14.708333333333334,13,18.666666666666668,19,31.854166666666668,32.2,101.56333333333333,101.65,26,26,-5,-5
2012,5,28,2012-05-28,13.716666666666667,13.55,7.070833333333334,6.75,64.875,66.5,18.083333333333332,19,9.833333333333334,10,22.7875,24.1,101.73083333333334,101.715,26,26,-5,-5
2012,5,29,2012-05-29,11.904166666666667,11.850000000000001,5.1125,5.35,64.08333333333333,64.5,13.25,11.5,11.5,11,26.200000000000003,24.1,102.03666666666666,102.07499999999999,26,26,-5,-5
2012,5,30,2012-05-30,12.1125,11.7,7.158333333333333,7.1,72,73.5,13.458333333333334,9.5,8.625,7,20.420833333333334,24.1,102.27583333333334,102.30000000000001,26,26,-5,-5
2012,5,31,2012-05-31,13.370833333333334,13.35,9.866666666666667,10.05,79.70833333333333,81.5,14.75,14,7.208333333333333,8,17.6,24.1,101.91666666666667,101.975,26,26,-5,-5
2012,6,1,2012-06-01,15.020833333333334,14.5,10.4875,10.350000000000001,75.08333333333333,78.5,12.375,11,13.875,12,18.041666666666668,24.1,101.2,101.18,26,26,-5,-5
2012,6,2,2012-06-02,13.408333333333333,13.3,7.570833333333334,7.65,68.33333333333333,70.5,21.75,24,9.583333333333334,11,30.175000000000004,32.2,101.20541666666666,101.235,26,26,-5,-5
2012,6,3,2012-06-03,12.491666666666667,12.600000000000001,4.691666666666666,4.05,60.125,60.5,13,13,12.666666666666666,15,31.5,24.1,101.44875,101.44999999999999,26,26,-5,-5
2012,6,4,2012-06-04,11.179166666666667,11.9,6.204166666666667,7.15,71.54166666666667,72,25.916666666666668,30.5,14.125,17,34.54166666666667,32.2,100.92041666666667,100.86,26,26,-5,-5
2012,6,5,2012-06-05,13.1,12.75,6.154166666666667,6.4,63,61.5,21.291666666666668,21.5,11.5,9,27.950000000000003,28.150000000000002,101.54333333333334,101.65,26,26,-5,-5
2012,6,6,2012-06-06,12.408333333333333,12.25,4.445833333333333,4.5,59.125,61.5,17.208333333333332,16.5,13.583333333333334,14,33.32083333333333,32.2,101.905,101.88499999999999,26,26,-5,-5
2012,6,7,2012-06-07,11.270833333333334,11.15,6.270833333333333,6.15,72.04166666666667,76,10.708333333333334,10,19.375,18,23.666666666666668,24.1,101.11166666666666,101.075,26,26,-5,-5
2012,6,8,2012-06-08,11.408333333333333,11.45,6.116666666666666,6.1,70.33333333333333,70,18.625,17,12.416666666666666,14,27.562500000000004,32.2,101.45208333333333,101.44999999999999,26,26,-5,-5
2012,6,9,2012-06-09,12.854166666666666,13,6.966666666666667,7.25,68.16666666666667,71,16.416666666666668,14.5,11.458333333333334,11,32.2,32.2,101.83291666666666,101.84,26,26,-5,-5
2012,6,10,2012-06-10,13.625,13.45,6.5,6.6,62.66666666666667,62,12.5,10,14.958333333333334,19,29.3,32.2,102.36875,102.39,26,26,-5,-5
2012,6,11,2012-06-11,15.604166666666666,16.15,8.854166666666666,9.05,64.375,64,21.375,24,8.416666666666666,9,34.208333333333336,32.2,102.05583333333334,102.125,26,26,-5,-5
2012,6,12,2012-06-12,15.429166666666667,15.5,10.408333333333333,10.5,72.29166666666667,72.5,10.708333333333334,10,10.666666666666666,11,18.900000000000002,19.3,101.565,101.57499999999999,26,26,-5,-5
2012,6,13,2012-06-13,13.245833333333334,13.1,7.679166666666666,7.7,69.45833333333333,69.5,20.416666666666668,23.5,18.375,17,21.495833333333334,24.1,101.86333333333333,102.01,26,26,-5,-5
2012,6,14,2012-06-14,12.1375,11.899999999999999,5.804166666666667,5.9,65.54166666666667,68,14.291666666666666,12.5,13.458333333333334,13,24.1,24.1,101.94958333333334,101.95,26,26,-5,-5
2012,6,15,2012-06-15,13.666666666666666,15.649999999999999,6.216666666666667,6.05,61.75,62,17.5,16.5,7.708333333333333,7,42.5875,48.3,102.17208333333333,102.185,26,26,-5,-5
2012,6,16,2012-06-16,14.691666666666666,14.8,11.441666666666666,11.3,80.875,82,11,10.5,14,15,16.625,16.1,101.64666666666666,101.775,26,26,-5,-5
2012,6,17,2012-06-17,14.783333333333333,14.25,9.2875,9.25,70.79166666666667,71.5,17.208333333333332,21,17.208333333333332,19,27.07916666666667,24.1,101.04916666666666,101.07499999999999,26,26,-5,-5
2012,6,18,2012-06-18,13.933333333333334,13.85,7.429166666666667,7.45,65.29166666666667,64,22,24,17.125,17,29.312500000000004,32.2,101.24791666666667,101.345,26,26,-5,-5
2012,6,19,2012-06-19,13.658333333333333,14.15,6.9625,7.15,64.08333333333333,63,16.541666666666668,14,9.916666666666666,10,32.2,32.2,101.895,101.96000000000001,26,26,-5,-5
2012,6,20,2012-06-20,15.158333333333333,15.45,8.854166666666666,9.05,66.66666666666667,68,22.583333333333332,26,10.375,10,44.275,48.3,101.77,101.82,26,26,-5,-5
2012,6,21,2012-06-21,17.320833333333333,17.5,10.408333333333333,10.5,64.45833333333333,64.5,20.583333333333332,24,8.583333333333334,8,45.61666666666667,48.3,101.04458333333334,101.125,26,26,-5,-5
2012,6,22,2012-06-22,13.808333333333334,13.35,8.7375,8.8,72.125,74,12.833333333333334,13,14.666666666666666,12,29.45,28.150000000000002,100.7,100.695,26,26,-5,-5
2012,6,23,2012-06-23,13.466666666666667,12.350000000000001,9.525,9.5,77.29166666666667,76.5,15.25,11.5,16.166666666666668,15,19.90416666666667,21.700000000000003,100.82833333333333,100.695,26,26,-5,-5
2012,6,24,2012-06-24,14.158333333333333,13.75,7.35,7.3,64.66666666666667,66.5,16.958333333333332,17,9.666666666666666,10,38.229166666666664,32.2,101.59916666666666,101.625,26,26,-5,-5
2012,6,25,2012-06-25,14.966666666666667,14.9,8.595833333333333,8.5,65.83333333333333,66,19.666666666666668,18,13.791666666666666,15,44.94583333333333,48.3,101.44166666666666,101.375,26,26,-5,-5
2012,6,26,2012-06-26,14.7,14.7,8.233333333333333,7.95,65.33333333333333,65,11.916666666666666,11,14.333333333333334,12,27.137500000000003,24.1,101.3725,101.41,26,26,-5,-5
2012,6,27,2012-06-27,15.8375,15.899999999999999,6.641666666666667,6.8,55.04166666666667,53.5,19.458333333333332,22,15.541666666666666,19,41.24166666666666,48.3,101.61291666666666,101.66499999999999,26,26,-5,-5
2012,6,28,2012-06-28,16.554166666666667,15.850000000000001,9.066666666666666,9.4,62.16666666666667,60.5,15.625,11,9.958333333333334,9,38.025,48.3,101.34291666666667,101.29,26,26,-5,-5
2012,6,29,2012-06-29,17.979166666666668,18.200000000000003,11.679166666666667,11.7,67.16666666666667,67.5,16.166666666666668,14,14.625,15,25.525000000000002,24.1,101.61333333333333,101.59,26,26,-5,-5
2012,6,30,2012-06-30,16.59166666666667,16.75,12.854166666666666,13,78.625,80,13.541666666666666,13.5,7.625,8,18.3,19.3,101.35041666666667,101.35,26,26,-5,-5
2012,7,1,2012-07-01,15.183333333333334,14.85,8.858333333333334,9.2,66.70833333333333,66,12.125,12,17.166666666666668,18,24.1,24.1,101.58958333333334,101.655,26,26,-5,-5
2012,7,2,2012-07-02,13.404166666666667,13.25,8.158333333333333,8,70.875,70,13.166666666666666,12.5,9.958333333333334,9,20.900000000000002,19.3,101.41791666666667,101.485,26,26,-5,-5
2012,7,3,2012-07-03,13.8,13.75,8.458333333333334,8.45,70.875,71,18.083333333333332,18,13.333333333333334,13,21.32916666666667,24.1,101.42458333333333,101.47,26,26,-5,-5
2012,7,4,2012-07-04,14.620833333333334,14.8,7.266666666666667,7.25,61.916666666666664,64.5,20.208333333333332,23.5,11.166666666666666,12,44.275,48.3,101.75041666666667,101.815,26,26,-5,-5
2012,7,5,2012-07-05,15.758333333333333,16.2,8.841666666666667,9.649999999999999,63.916666666666664,64,19.333333333333332,19,7.208333333333333,7,48.3,48.3,101.63333333333334,101.62,26,26,-5,-5
2012,7,6,2012-07-06,17.654166666666665,18.950000000000003,9.683333333333334,9.5,60.458333333333336,61.5,16.166666666666668,13,9.583333333333334,9,48.3,48.3,101.79541666666667,101.80000000000001,25.958333333333332,26,-5,-5
2012,7,7,2012-07-07,17.316666666666666,17.75,10.975,11.4,66.41666666666667,66,20.416666666666668,21.5,7.875,9,48.3,48.3,101.9125,101.97,25.916666666666668,26,-5,-5
2012,7,8,2012-07-08,19.041666666666668,19.4,12.441666666666666,12,65.91666666666667,63,20.125,21.5,9.875,9,35.204166666666666,32.2,101.6375,101.7,25.958333333333332,26,-5,-5
2012,7,9,2012-07-09,18.9,18.75,11.145833333333334,10.649999999999999,61.041666666666664,61,16.208333333333332,15.5,13.666666666666666,15,25.450000000000003,24.1,101.69583333333333,101.705,26.125,26,-5,-5
2012,7,10,2012-07-10,17.4625,16.85,9.870833333333334,10.149999999999999,61.541666666666664,63.5,15.083333333333334,13,14.916666666666666,15,24.1,24.1,101.95291666666667,101.955,25.916666666666668,26,-5,-5
2012,7,11,2012-07-11,18.104166666666668,19,11.733333333333334,12.25,66.70833333333333,65,18.083333333333332,18.5,8.125,7,35.33333333333333,32.2,101.68125,101.77,25.958333333333332,26,-5,-5
2012,7,12,2012-07-12,19.3125,20,12.5125,12.2,65.20833333333333,65,18,16.5,9.625,10,48.3,48.3,101.40916666666666,101.42,25.666666666666668,26,-5,-5
2012,7,13,2012-07-13,19.166666666666668,18.8,12.091666666666667,12.3,63.958333333333336,65,17.833333333333332,15.5,10.791666666666666,12,48.3,48.3,101.48041666666667,101.455,25.875,26,-5,-5
2012,7,14,2012-07-14,20.2125,20.15,13.366666666666667,13.25,65.29166666666667,66.5,16.375,14,10.875,10,36.225,32.2,101.28583333333333,101.34,26.291666666666668,26,-5,-5
2012,7,15,2012-07-15,17.279166666666665,17.05,10.783333333333333,10.75,66,67,11.916666666666666,11,16.75,18,24.587500000000002,24.1,101.23208333333334,101.28999999999999,26,26,-5,-5
2012,7,16,2012-07-16,18.9125,19.1,11.783333333333333,12,63.625,62.5,17.875,19,8.083333333333334,9,36.212500000000006,32.2,101.06416666666667,101.125,25.791666666666668,26,-5,-5
2012,7,17,2012-07-17,20.575,21,13.245833333333334,13.25,63.5,62.5,17.458333333333332,14,9.833333333333334,9,27.470833333333335,24.1,100.90416666666667,100.895,26.416666666666668,26,-5,-5
2012,7,18,2012-07-18,17.620833333333334,17.3,10.941666666666666,10.850000000000001,65.16666666666667,66,14.541666666666666,12,15.833333333333334,16,26.8,24.1,101.50541666666666,101.57499999999999,26,26,-5,-5
2012,7,19,2012-07-19,19.46666666666667,19.6,12.583333333333334,13,64.66666666666667,66,20,21.5,10.083333333333334,11,35.52916666666667,28.150000000000002,101.55541666666667,101.65,25.833333333333332,26,-5,-5
2012,7,20,2012-07-20,16.791666666666668,16.55,11.841666666666667,11.95,72.66666666666667,71.5,10.916666666666666,11,17.416666666666668,17,29.354166666666668,24.1,101.71958333333333,101.73,26,26,-5,-5
2012,7,21,2012-07-21,18.1625,17.8,11.358333333333333,11.5,65.375,63,14,14,10.833333333333334,11,32.31666666666667,28.150000000000002,102.03166666666667,102.13,26,26,-5,-5
2012,7,22,2012-07-22,16.245833333333334,16.1,9.529166666666667,9.4,64.70833333333333,66,15.583333333333334,13,14.666666666666666,17,32.2,32.2,101.73541666666667,101.735,26,26,-5,-5
2012,7,23,2012-07-23,14.316666666666666,14.6,9.3625,9.350000000000001,72.125,72,14.666666666666666,14,15.833333333333334,15,19.233333333333334,19.3,102.07625,102.15,26,26,-5,-5
2012,7,24,2012-07-24,16.666666666666668,16.9,10.645833333333334,10.6,67.70833333333333,67,23.666666666666668,28,10.75,11,27.137500000000003,24.1,101.90833333333333,101.97999999999999,26,26,-5,-5
2012,7,25,2012-07-25,18.316666666666666,18.6,12.195833333333333,12.5,67.83333333333333,68,22.875,27.5,7.833333333333333,6.5,44.275,48.3,101.50583333333333,101.58,25.958333333333332,26,-5,-5
2012,7,26,2012-07-26,20.241666666666667,20.299999999999997,12.7125,12.55,62.875,60,15.583333333333334,13.5,11.458333333333334,13,48.3,48.3,101.28583333333333,101.32,26.416666666666668,26,-5,-5
2012,7,27,2012-07-27,16.75,16.75,9.991666666666667,10,64.45833333333333,65,11.666666666666666,11,23.083333333333332,24,32.84166666666667,24.1,101.58416666666666,101.67500000000001,26,26,-5,-5
2012,7,28,2012-07-28,18.004166666666666,17.7,9.8375,9.9,59.541666666666664,61,14.875,12,16.583333333333332,17,30.512500000000003,32.2,102.00125,101.995,26,26,-5,-5
2012,7,29,2012-07-29,18.3875,18.05,10.116666666666667,10.350000000000001,59.54166666666667,61,14,12,14.291666666666666,14,40.920833333333334,48.3,101.97208333333333,102.005,25.958333333333332,26,-5,-5
2012,7,30,2012-07-30,17.258333333333333,16.65,9.433333333333334,9.649999999999999,60.333333333333336,62.5,12.291666666666666,12,19.791666666666668,19,32.87083333333334,32.2,101.9625,101.975,26,26,-5,-5
2012,7,31,2012-07-31,17.979166666666668,17.3,9.520833333333334,9.4,58.208333333333336,59,17.208333333333332,14.5,11.333333333333334,11,37.56666666666667,32.2,102.05833333333334,102.05,26,26,-5,-5
2012,8,1,2012-08-01,17.808333333333334,17,9.579166666666667,9.3,59.25,58.5,12.958333333333334,12.5,12.375,12,44.94583333333333,48.3,102.10666666666667,102.1,25.958333333333332,26,-5,-5
2012,8,2,2012-08-02,17.7,16.5,10.1375,9.9,61.75,64.5,15.25,13.5,11.875,11,38.9,40.25,102.02291666666666,102.02000000000001,26,26,-5,-5
2012,8,3,2012-08-03,19.491666666666667,19.950000000000003,12.3375,12.95,63.708333333333336,64,25.041666666666668,30,12.875,17,48.3,48.3,101.84291666666667,101.95500000000001,25.833333333333332,26,-5,-5
2012,8,4,2012-08-04,21.5125,21.4,14.004166666666666,14.2,63.08333333333333,64,29.458333333333332,30,14.375,14,48.3,48.3,101.33208333333333,101.435,26.708333333333332,26,-5,-5
2012,8,5,2012-08-05,22.675,22.700000000000003,15.083333333333334,14.9,63.125,63,25.791666666666668,29,12.041666666666666,11,46.95833333333333,48.3,101.23916666666666,101.24000000000001,27.625,26.5,-5,-5
2012,8,6,2012-08-06,20.745833333333334,20.6,15.020833333333334,14.95,70.45833333333333,70.5,13.583333333333334,13,11.833333333333334,11,32.2,32.2,101.7,101.755,26.125,26,-5,-5
2012,8,7,2012-08-07,19.270833333333332,18.450000000000003,15.283333333333333,15.2,78.54166666666667,82.5,13.416666666666666,12.5,14.458333333333334,14,28.562500000000004,32.2,101.6775,101.71000000000001,26.291666666666668,26,-5,-5
2012,8,8,2012-08-08,18.225,16.8,12.8625,12.850000000000001,72.16666666666667,76,11.791666666666666,11,17.208333333333332,19,24.8625,24.1,102.06208333333333,102.185,25.916666666666668,26,-5,-5
2012,8,9,2012-08-09,19.066666666666666,19.3,13.533333333333333,13.6,71.25,72.5,23,26.5,11.708333333333334,10,37.22083333333334,32.2,102.095,102.17,25.875,26,-5,-5
2012,8,10,2012-08-10,18.366666666666667,18.6,13.633333333333333,13.7,74.33333333333333,73,21.708333333333332,26.5,11.375,9,44.275,48.3,101.85333333333334,101.88,25.875,26,-5,-5
2012,8,11,2012-08-11,19.383333333333333,20.2,14.483333333333334,14.6,74.04166666666667,73.5,21.958333333333332,26.5,9.291666666666666,8,46.95833333333333,48.3,101.70958333333333,101.78,25.833333333333332,26,-5,-5
2012,8,12,2012-08-12,20.0875,20.1,15.175,15.25,74.125,74,28.291666666666668,30,14.833333333333334,13,44.275,48.3,101.45458333333333,101.515,26.166666666666668,26,-5,-5
2012,8,13,2012-08-13,19.645833333333332,19.45,15.120833333333334,15,75.875,76,26.458333333333332,29.5,8.625,9,35.550000000000004,32.2,101.53958333333333,101.525,25.916666666666668,26,-5,-5
2012,8,14,2012-08-14,19.270833333333332,19.6,14.5375,14.75,74.79166666666667,74,17.041666666666668,14,10.291666666666666,11,29.500000000000004,32.2,101.39,101.43,26.083333333333332,26,-5,-5
2012,8,15,2012-08-15,21.345833333333335,20.65,15.266666666666667,15.350000000000001,70.08333333333334,71.5,30.666666666666668,31,19.416666666666668,20,41.59166666666667,48.3,101.37708333333333,101.425,26.791666666666668,26,-5,-5
2012,8,16,2012-08-16,21.904166666666665,21.8,14.4875,14.75,64.33333333333333,62.5,26.583333333333332,30,10.541666666666666,11,43.604166666666664,48.3,101.31833333333333,101.3,26.958333333333332,26,-5,-5
2012,8,17,2012-08-17,22.6,23.85,14.770833333333334,14.850000000000001,62.83333333333333,61.5,20.083333333333332,20.5,6,6.5,44.275,48.3,101.34291666666667,101.345,27.833333333333332,27.5,-5,-5
2012,8,18,2012-08-18,19.4625,18.85,14.770833333333334,14.649999999999999,75,76,13.291666666666666,13.5,10.833333333333334,11,31.525000000000002,32.2,101.29583333333333,101.3,26.25,26,-5,-5
2012,8,19,2012-08-19,18.225,18.200000000000003,13.054166666666667,13.4,72.66666666666667,70.5,12.041666666666666,11.5,19.75,19.5,27.01666666666667,28.150000000000002,101.5175,101.555,25.916666666666668,26,-5,-5
2012,8,20,2012-08-20,19.5125,18.35,11.066666666666666,11.1,59.29166666666667,64.5,16.125,14.5,11.5,13,35.550000000000004,32.2,101.56333333333333,101.625,25.875,26,-5,-5
2012,8,21,2012-08-21,17.608333333333334,17.5,12.008333333333333,12.149999999999999,70.20833333333333,71.5,12.291666666666666,12,12.416666666666666,13,30.175000000000004,32.2,101.48,101.51,26,26,-5,-5
2012,8,22,2012-08-22,16.9375,16.1,10.7625,10.850000000000001,68.08333333333333,70.5,13.875,12,14.125,15,32.2,32.2,101.73916666666666,101.72999999999999,26,26,-5,-5
2012,8,23,2012-08-23,16.3875,16.75,10.945833333333333,10.9,71,71.5,19.708333333333332,24,13.833333333333334,13,35.545833333333334,32.2,101.70416666666667,101.715,26,26,-5,-5
2012,8,24,2012-08-24,15.904166666666667,16.1,9.233333333333334,9,65.625,65.5,19.75,23.5,11.208333333333334,9,44.275,48.3,101.98333333333333,101.97999999999999,26,26,-5,-5
2012,8,25,2012-08-25,17.175,17.7,10.766666666666666,10.55,67,70,26.708333333333332,30,9.708333333333334,10,48.3,48.3,101.12875,101.195,26,26,-5,-5
2012,8,26,2012-08-26,17.595833333333335,18.05,11.558333333333334,11.55,69.04166666666667,65,11.958333333333334,11,13.708333333333334,14,46.287499999999994,48.3,100.81375,100.73,26,26,-5,-5
2012,8,27,2012-08-27,17.504166666666666,17.15,10.2,10.25,63.625,65,16.416666666666668,13.5,13.333333333333334,17,41.925,48.3,101.62,101.65,26,26,-5,-5
2012,8,28,2012-08-28,16.77916666666667,16.1,10.7,11,68.08333333333333,69,12.875,13,9.458333333333334,9,26.116666666666667,24.1,101.62791666666666,101.625,26,26,-5,-5
2012,8,29,2012-08-29,17.270833333333332,16.65,11.5625,11.8,70.04166666666667,71,12.625,12,14.125,14,28.825000000000003,32.2,101.82458333333334,101.815,26,26,-5,-5
2012,8,30,2012-08-30,16.516666666666666,15.8,11.2625,11.1,71.70833333333333,74,20.541666666666668,24,12.75,12,40.920833333333334,48.3,101.46333333333334,101.515,26,26,-5,-5
2012,8,31,2012-08-31,15.7625,16.25,10.379166666666666,10.25,71,72,21.041666666666668,25.5,12.041666666666666,11,42.93333333333333,48.3,101.37583333333333,101.38,26,26,-5,-5
2012,9,1,2012-09-01,15.466666666666667,15.75,8.8,8.4,66.33333333333334,63.5,11.75,11.5,14.166666666666666,13,44.94583333333333,48.3,101.815,101.875,26,26,-5,-5
2012,9,2,2012-09-02,15.549999999999999,15.399999999999999,9.7,10.05,69.08333333333333,70,14.25,12,12.458333333333334,14,44.94583333333333,48.3,102.07083333333334,102.045,26,26,-5,-5
2012,9,3,2012-09-03,15.891666666666666,16.4,11.641666666666667,11.85,76.5,78.5,22.833333333333332,29,12.958333333333334,12,32.84583333333333,28.150000000000002,102.07875,102.065,26,26,-5,-5
2012,9,4,2012-09-04,16.458333333333332,16.4,12.225,12.6,76.41666666666667,78.5,27,31,15.791666666666666,19.5,41.24583333333333,48.3,102.13125,102.15,26,26,-5,-5
2012,9,5,2012-09-05,16.308333333333334,16.35,12.5875,12.8,79.04166666666667,79,26.333333333333332,30,11.541666666666666,7,48.3,48.3,101.66,101.68,26,26,-5,-5
2012,9,6,2012-09-06,17.108333333333334,17,11.920833333333333,12.350000000000001,72.70833333333333,70.5,29.25,31,19.041666666666668,22,48.3,48.3,101.70208333333333,101.695,26,26,-5,-5
2012,9,7,2012-09-07,18.025,17.15,11.783333333333333,11.9,68.625,69,23.833333333333332,28.5,7.208333333333333,7,48.3,48.3,101.89458333333333,101.9,25.958333333333332,26,-5,-5
2012,9,8,2012-09-08,18.75,18.65,11.5625,11.6,64.29166666666667,63,18.291666666666668,14,7.875,6.5,48.3,48.3,101.37916666666666,101.42,25.916666666666668,26,-5,-5
2012,9,9,2012-09-09,15.733333333333334,15.6,11.375,11.149999999999999,76.08333333333333,76.5,12.166666666666666,11.5,19.041666666666668,19,30.495833333333334,24.1,101.33458333333333,101.34,26,26,-5,-5
2012,9,10,2012-09-10,14.2375,13.8,8.016666666666667,8.25,67.25,70.5,26.916666666666668,27,22.958333333333332,21,42.05416666666666,48.3,101.82666666666667,101.965,26,26,-5,-5
2012,9,11,2012-09-11,12.991666666666667,13,7.45,7.4,69.54166666666667,70.5,23.75,28,16.375,18,47.62916666666666,48.3,102.56416666666667,102.6,26,26,-5,-5
2012,9,12,2012-09-12,13.375,13.85,7.775,8.3,69.5,71.5,24.75,30,11.416666666666666,13,44.275,48.3,102.6875,102.72,26,26,-5,-5
2012,9,13,2012-09-13,15.316666666666666,14.95,9.85,10.05,71.20833333333333,76,22.208333333333332,26.5,5.916666666666667,6.5,48.3,48.3,102.11458333333333,102.19999999999999,26,26,-5,-5
2012,9,14,2012-09-14,15.295833333333333,15.85,10.670833333333333,11.2,74.625,75,22.416666666666668,27.5,9.75,8,48.3,48.3,101.78166666666667,101.82,26,26,-5,-5
2012,9,15,2012-09-15,15.2125,15.25,11.329166666666667,11.65,78.20833333333333,80.5,25.166666666666668,29,9.083333333333334,7,48.3,48.3,102.02125,102.06,26,26,-5,-5
2012,9,16,2012-09-16,15.8,15.65,12.020833333333334,12.05,79,81,27.958333333333332,30,15.041666666666666,18,44.94583333333333,48.3,102.15916666666666,102.215,26,26,-5,-5
2012,9,17,2012-09-17,16.358333333333334,16.15,11.429166666666667,11.5,74,77.5,22.25,27.5,8.458333333333334,7,44.266666666666666,48.3,101.84,101.94,26,26,-5,-5
2012,9,18,2012-09-18,16.366666666666667,16.049999999999997,11.191666666666666,11.2,72.79166666666667,77.5,20.625,19,5.166666666666667,6,40.233333333333334,48.3,101.6775,101.66499999999999,26,26,-5,-5
2012,9,19,2012-09-19,15.666666666666666,15.55,11.808333333333334,11.9,78.83333333333333,81.5,19.958333333333332,18.5,5.125,6,48.3,48.3,101.92666666666666,101.905,26,26,-5,-5
2012,9,20,2012-09-20,15.683333333333334,15.2,12.395833333333334,12.4,81.45833333333333,81,16.916666666666668,13.5,8.666666666666666,7,36.97083333333333,48.3,101.75083333333333,101.815,26,26,-5,-5
2012,9,21,2012-09-21,14.425,14.9,10.720833333333333,10.7,78.66666666666667,78.5,11.333333333333334,11,18.333333333333332,17,27.870833333333334,24.1,101.93958333333333,101.94,26,26,-5,-5
2012,9,22,2012-09-22,14.770833333333334,14.350000000000001,11.420833333333334,12.05,80.79166666666667,82,18.791666666666668,16,6.708333333333333,6,17.625,17.700000000000003,102.03,102.03,26,26,-5,-5
2012,9,23,2012-09-23,14.7375,14.4,11.908333333333333,12.25,83.29166666666667,83,20.791666666666668,21.5,6.208333333333333,7,23.183333333333334,24.1,102.015,102.01,26,26,-5,-5
2012,9,24,2012-09-24,14.1,14.6,11.166666666666666,11.2,82.70833333333333,83,19.5,22,5.916666666666667,6,20.7,19.3,101.95541666666666,101.98,26,26,-5,-5
2012,9,25,2012-09-25,14.266666666666666,13.649999999999999,10.683333333333334,10.8,79.45833333333333,82,25.583333333333332,29.5,16.583333333333332,18,32.516666666666666,32.2,101.945,101.935,26,26,-5,-5
2012,9,26,2012-09-26,13.075,13.2,10.175,10.6,83,85,18.541666666666668,14,4.041666666666667,2,36.55,32.2,101.88416666666667,101.915,26,26,-5,-5
2012,9,27,2012-09-27,13.95,14.2,10.175,10.6,78.95833333333333,78.5,20.125,14,4.333333333333333,2,48.3,48.3,101.66041666666666,101.785,26,26,-5,-5
2012,9,28,2012-09-28,15.6875,15.3,12.133333333333333,12.2,80.20833333333333,84.5,17.958333333333332,14,9.875,9,30.5625,24.1,101.43375,101.42500000000001,26,26,-5,-5
2012,9,29,2012-09-29,13.745833333333334,13.8,9.820833333333333,9.5,77.54166666666667,77.5,26.958333333333332,29,18.75,20,27.2875,32.2,102.17416666666666,102.285,26,26,-5,-5
2012,9,30,2012-09-30,12.4875,13.3,8.854166666666666,9.45,79.16666666666667,77,17.291666666666668,14,7.208333333333333,7,36.225,32.2,102.82083333333334,102.84,26,26,-5,-5
2012,10,1,2012-10-01,14.4625,14.05,9.7875,9.4,74.70833333333333,76.5,15,11,18.75,15,27.475,24.1,102.26,102.255,26,26,-5,-5
2012,10,2,2012-10-02,11.791666666666666,11.5,5.45,5.5,65.58333333333333,65.5,26.666666666666668,29,27.708333333333332,32,32.2,32.2,102.2525,102.255,26,26,-5,-5
2012,10,3,2012-10-03,10.970833333333333,11.25,4.733333333333333,5.05,66.20833333333333,68,25.875,30,12.666666666666666,15,43.604166666666664,48.3,102.85041666666666,102.885,26,26,-5,-5
2012,10,4,2012-10-04,10.470833333333333,10.45,6.116666666666667,6.6,74.91666666666667,75,28.625,31,16.708333333333332,17,48.3,48.3,102.59375,102.60499999999999,26,26,-5,-5
2012,10,5,2012-10-05,11.370833333333334,10.8,5.4875,5.7,68.375,72,27.916666666666668,31,10.166666666666666,7,43.25833333333333,48.3,102.53708333333333,102.58,26,26,-5,-5
2012,10,6,2012-10-06,11.895833333333334,12.1,6.645833333333333,7,71.29166666666667,76,21.958333333333332,24,6.166666666666667,6,40.90833333333333,48.3,102.285,102.405,26,26,-5,-5
2012,10,7,2012-10-07,12.129166666666666,11.5,8.033333333333333,8.55,77.04166666666667,82,19.75,18,4.583333333333333,4,43.604166666666664,48.3,101.67416666666666,101.77000000000001,26,26,-5,-5
2012,10,8,2012-10-08,12.270833333333334,11.75,7.783333333333333,8.1,75.33333333333333,80,16.625,14,4.666666666666667,6,41.59166666666667,48.3,101.40166666666667,101.37,26,26,-5,-5
2012,10,9,2012-10-09,10.866666666666667,10.4,8.304166666666667,8.5,84.58333333333333,87,11.666666666666666,11,10.5,11,23.12916666666667,21.700000000000003,101.79333333333334,101.75999999999999,26,26,-5,-5
2012,10,10,2012-10-10,9.6625,10.05,8.033333333333333,8.5,89.70833333333333,92,14.083333333333334,14,3.7916666666666665,4,12.020833333333334,12.9,101.62291666666667,101.63,26,26,-5,-5
2012,10,11,2012-10-11,10.591666666666667,10.2,8.304166666666667,8.45,85.83333333333333,86,15,15,6.375,6,9.070833333333333,11.3,101.28375,101.38499999999999,26,26,-5,-5
2012,10,12,2012-10-12,10.779166666666667,11,9.566666666666666,10,92.25,94,10.708333333333334,11,13.625,14,5.216666666666667,4,101.10166666666667,101.15,26,26,-5,-5
2012,10,13,2012-10-13,13.1,13.149999999999999,11.658333333333333,11.95,91.08333333333333,91,11.541666666666666,12,16.25,17,14.916666666666668,12.9,101.63791666666667,101.69,26,26,-5,-5
